Category	Score	Query_File_Name	ClassificationGroup
ES	-4.338642120361328	Primary-HESMC267.txt	50
Somatic	11.080354690551758	Primary-HESMC267.txt	50
EC	1.2671685218811035	Primary-HIBEpiC254.txt	50
iPS	-5.427833080291748	Primary-HIBEpiC254.txt	50
ES	-3.5004937648773193	Primary-HIBEpiC254.txt	50
Somatic	8.892157554626465	Primary-HIBEpiC254.txt	50
EC	1.0587702989578247	Primary-HPAv263.txt	50
iPS	-6.955850124359131	Primary-HPAv263.txt	50
ES	-5.292473316192627	Primary-HPAv263.txt	50
Somatic	12.435791015625	Primary-HPAv263.txt	50
EC	1.282618522644043	Primary-HPLF260.txt	50
iPS	-7.080689907073975	Primary-HPLF260.txt	50
ES	-5.119462966918945	Primary-HPLF260.txt	50
Somatic	12.150198936462402	Primary-HPLF260.txt	50
EC	1.3351796865463257	Primary-HRCEpiC255.txt	50
iPS	-4.369455814361572	Primary-HRCEpiC255.txt	50
ES	-1.7583919763565063	Primary-HRCEpiC255.txt	50
Somatic	6.028073310852051	Primary-HRCEpiC255.txt	50
EC	1.458738088607788	Primary-HREpiC256.txt	50
iPS	-4.31144905090332	Primary-HREpiC256.txt	50
ES	-1.9083715677261353	Primary-HREpiC256.txt	50
Somatic	6.01830530166626	Primary-HREpiC256.txt	50
EC	1.3560676574707031	Primary-HRPTEpiC257.txt	50
iPS	-4.146205902099609	Primary-HRPTEpiC257.txt	50
ES	-1.5189825296401978	Primary-HRPTEpiC257.txt	50
Somatic	5.543626308441162	Primary-HRPTEpiC257.txt	50
EC	0.7457897663116455	Primary-HSkMC268.txt	50
iPS	-5.657451629638672	Primary-HSkMC268.txt	50
ES	-3.661738872528076	Primary-HSkMC268.txt	50
Somatic	9.777864456176758	Primary-HSkMC268.txt	50
EC	1.0547494888305664	Primary-IMR90.txt	50
iPS	-6.004982948303223	Primary-IMR90.txt	50
ES	-4.113112449645996	Primary-IMR90.txt	50
Somatic	10.28868579864502	Primary-IMR90.txt	50
EC	2.234787702560425	Primary-KDIB2.txt	50
iPS	-5.113757610321045	Primary-KDIB2.txt	50
ES	-2.6986894607543945	Primary-KDIB2.txt	50
Somatic	6.809115409851074	Primary-KDIB2.txt	50
EC	2.253312110900879	Primary-KERA1.txt	50
iPS	-5.329712390899658	Primary-KERA1.txt	50
ES	-2.859849214553833	Primary-KERA1.txt	50
Somatic	7.207303524017334	Primary-KERA1.txt	50
EC	1.0926612615585327	Primary-MRC5.txt	50
iPS	-5.99786901473999	Primary-MRC5.txt	50
ES	-4.086258411407471	Primary-MRC5.txt	50
Somatic	10.183154106140137	Primary-MRC5.txt	50
EC	2.2136054039001465	Primary-PAE551_P13.txt	50
iPS	-4.7517266273498535	Primary-PAE551_P13.txt	50
ES	-3.1452112197875977	Primary-PAE551_P13.txt	50
Somatic	6.899829864501953	Primary-PAE551_P13.txt	50
EC	0.9377467036247253	Primary-UtE1104_P11.txt	50
iPS	-7.112629413604736	Primary-UtE1104_P11.txt	50
ES	-6.738517761230469	Primary-UtE1104_P11.txt	50
Somatic	14.094114303588867	Primary-UtE1104_P11.txt	50
Category	Score	Query_File_Name	ClassificationGroup
EC	5.750570774078369	EC-1777N-Rpmet.txt	60
iPS	-6.811096668243408	EC-1777N-Rpmet.txt	60
ES	-1.7698222398757935	EC-1777N-Rpmet.txt	60
Somatic	3.9656825065612793	EC-1777N-Rpmet.txt	60
EC	5.098561763763428	EC-NCCIT-A3.txt	60
iPS	-1.8469018936157227	EC-NCCIT-A3.txt	60
ES	3.3721704483032227	EC-NCCIT-A3.txt	60
Somatic	-5.39836311340332	EC-NCCIT-A3.txt	60
EC	7.698976993560791	EC-NCR-G2.txt	60
iPS	-0.549701452255249	EC-NCR-G2.txt	60
ES	4.320809841156006	EC-NCR-G2.txt	60
Somatic	-10.166177749633789	EC-NCR-G2.txt	60
EC	7.374682903289795	EC-NCR-G3.txt	60
iPS	-0.8107920289039612	EC-NCR-G3.txt	60
ES	3.369347095489502	EC-NCR-G3.txt	60
Somatic	-8.66677474975586	EC-NCR-G3.txt	60
EC	7.183567047119141	EC-NCR-G4.txt	60
iPS	-0.21709345281124115	EC-NCR-G4.txt	60
ES	3.581632137298584	EC-NCR-G4.txt	60
Somatic	-9.261926651000977	EC-NCR-G4.txt	60
EC	8.288124084472656	EC-NEC14.txt	60
iPS	-0.8925586342811584	EC-NEC14.txt	60
ES	4.363746643066406	EC-NEC14.txt	60
Somatic	-10.4030122756958	EC-NEC14.txt	60
EC	7.698578834533691	EC-NEC8.txt	60
iPS	-1.7209522724151611	EC-NEC8.txt	60
ES	3.037292003631592	EC-NEC8.txt	60
Somatic	-7.809622287750244	EC-NEC8.txt	60
EC	5.179807662963867	EC-NTERA-2-cloneD1.txt	60
iPS	0.8727406859397888	EC-NTERA-2-cloneD1.txt	60
ES	5.15897798538208	EC-NTERA-2-cloneD1.txt	60
Somatic	-9.77918529510498	EC-NTERA-2-cloneD1.txt	60
EC	3.9407753944396973	EC-PA-1.txt	60
iPS	-2.3727176189422607	EC-PA-1.txt	60
ES	1.8586961030960083	EC-PA-1.txt	60
Somatic	-2.112391233444214	EC-PA-1.txt	60
EC	2.0613837242126465	ES-CM6_P19.txt	60
iPS	3.97416090965271	ES-CM6_P19.txt	60
ES	5.594905853271484	ES-CM6_P19.txt	60
Somatic	-10.314933776855469	ES-CM6_P19.txt	60
EC	1.997438669204712	ES-CSC14_P29.txt	60
iPS	4.623316287994385	ES-CSC14_P29.txt	60
ES	5.201456546783447	ES-CSC14_P29.txt	60
Somatic	-10.527586936950684	ES-CSC14_P29.txt	60
EC	2.140437364578247	ES-FES22_P44.txt	60
iPS	2.523308515548706	ES-FES22_P44.txt	60
ES	3.365450620651245	ES-FES22_P44.txt	60
Somatic	-6.699702739715576	ES-FES22_P44.txt	60
EC	2.9598398208618164	ES-HES2_P105.txt	60
iPS	3.0453720092773438	ES-HES2_P105.txt	60
ES	7.269184589385986	ES-HES2_P105.txt	60
Somatic	-11.947882652282715	ES-HES2_P105.txt	60
EC	3.059284210205078	ES-HES4_P57.txt	60
iPS	1.9574329853057861	ES-HES4_P57.txt	60
ES	7.035801887512207	ES-HES4_P57.txt	60
Somatic	-10.7670259475708	ES-HES4_P57.txt	60
EC	2.1053009033203125	ES-HUES-2_P21.txt	60
iPS	1.9047373533248901	ES-HUES-2_P21.txt	60
ES	3.2947258949279785	ES-HUES-2_P21.txt	60
Somatic	-6.016834735870361	ES-HUES-2_P21.txt	60
EC	1.8617368936538696	ES-HUES-3_P29.txt	60
iPS	2.2083165645599365	ES-HUES-3_P29.txt	60
ES	4.605344772338867	ES-HUES-3_P29.txt	60
Somatic	-7.36070442199707	ES-HUES-3_P29.txt	60
EC	3.2150213718414307	ES-HUES-6_P25.txt	60
iPS	3.555549383163452	ES-HUES-6_P25.txt	60
ES	4.32770299911499	ES-HUES-6_P25.txt	60
Somatic	-9.827544212341309	ES-HUES-6_P25.txt	60
EC	1.7966731786727905	ES-HUES-8_P24.txt	60
iPS	1.8898075819015503	ES-HUES-8_P24.txt	60
ES	4.374364376068115	ES-HUES-8_P24.txt	60
Somatic	-6.768306732177734	ES-HUES-8_P24.txt	60
EC	2.878619432449341	ES-HUES-9_P33.txt	60
iPS	3.043426752090454	ES-HUES-9_P33.txt	60
ES	4.8979997634887695	ES-HUES-9_P33.txt	60
Somatic	-9.545441627502441	ES-HUES-9_P33.txt	60
EC	2.7956113815307617	ES-MEL1_P51.txt	60
iPS	1.9709961414337158	ES-MEL1_P51.txt	60
ES	7.085375785827637	ES-MEL1_P51.txt	60
Somatic	-10.50124740600586	ES-MEL1_P51.txt	60
EC	2.427215576171875	ES-MEL4_P35.txt	60
iPS	4.847365856170654	ES-MEL4_P35.txt	60
ES	5.679792881011963	ES-MEL4_P35.txt	60
Somatic	-11.603071212768555	ES-MEL4_P35.txt	60
EC	1.9614880084991455	ES-MIZ6_P27.txt	60
iPS	5.157135009765625	ES-MIZ6_P27.txt	60
ES	5.466253757476807	ES-MIZ6_P27.txt	60
Somatic	-11.261043548583984	ES-MIZ6_P27.txt	60
EC	2.1252660751342773	ES-SEES-1_P30.txt	60
iPS	4.287405490875244	ES-SEES-1_P30.txt	60
ES	5.409943580627441	ES-SEES-1_P30.txt	60
Somatic	-10.502140045166016	ES-SEES-1_P30.txt	60
EC	1.7465041875839233	ES-SEES-2_P30.txt	60
iPS	5.162264347076416	ES-SEES-2_P30.txt	60
ES	5.799692630767822	ES-SEES-2_P30.txt	60
Somatic	-11.389768600463867	ES-SEES-2_P30.txt	60
EC	2.044292449951172	ES-SEES-3_P30.txt	60
iPS	4.657149791717529	ES-SEES-3_P30.txt	60
ES	5.533283710479736	ES-SEES-3_P30.txt	60
Somatic	-10.90239429473877	ES-SEES-3_P30.txt	60
EC	1.8012899160385132	ES-SEES-4_P11.txt	60
iPS	4.308024883270264	ES-SEES-4_P11.txt	60
ES	5.490702152252197	ES-SEES-4_P11.txt	60
Somatic	-10.263535499572754	ES-SEES-4_P11.txt	60
EC	1.5160536766052246	ES-SEES-5_P45.txt	60
iPS	3.2083749771118164	ES-SEES-5_P45.txt	60
ES	4.907022476196289	ES-SEES-5_P45.txt	60
Somatic	-8.314725875854492	ES-SEES-5_P45.txt	60
EC	1.7851762771606445	ES-SEES-6_P45.txt	60
iPS	3.2594387531280518	ES-SEES-6_P45.txt	60
ES	5.0492048263549805	ES-SEES-6_P45.txt	60
Somatic	-8.775301933288574	ES-SEES-6_P45.txt	60
EC	2.2403883934020996	ES-SEES-7_P45.txt	60
iPS	2.941704034805298	ES-SEES-7_P45.txt	60
ES	5.201990127563477	ES-SEES-7_P45.txt	60
Somatic	-9.067893981933594	ES-SEES-7_P45.txt	60
EC	2.0301806926727295	ES-SIVF002_P50.txt	60
iPS	2.5946028232574463	ES-SIVF002_P50.txt	60
ES	3.7117388248443604	ES-SIVF002_P50.txt	60
Somatic	-7.1378045082092285	ES-SIVF002_P50.txt	60
EC	2.2091712951660156	ES-SIVF025_P35.txt	60
iPS	2.587089776992798	ES-SIVF025_P35.txt	60
ES	3.769937038421631	ES-SIVF025_P35.txt	60
Somatic	-7.294681549072266	ES-SIVF025_P35.txt	60
EC	2.675043821334839	ES-SIVF043_P12.txt	60
iPS	2.9862239360809326	ES-SIVF043_P12.txt	60
ES	4.026838779449463	ES-SIVF043_P12.txt	60
Somatic	-8.4002046585083	ES-SIVF043_P12.txt	60
EC	2.606635808944702	ES-SIVF044_P13.txt	60
iPS	2.5851423740386963	ES-SIVF044_P13.txt	60
ES	3.8323376178741455	ES-SIVF044_P13.txt	60
Somatic	-7.78861141204834	ES-SIVF044_P13.txt	60
EC	2.2904741764068604	ES-SIVF050_P9.txt	60
iPS	2.50359845161438	ES-SIVF050_P9.txt	60
ES	3.631641149520874	ES-SIVF050_P9.txt	60
Somatic	-7.193068027496338	ES-SIVF050_P9.txt	60
EC	2.0093374252319336	ES-WA07_P35.txt	60
iPS	4.214354515075684	ES-WA07_P35.txt	60
ES	5.05275297164917	ES-WA07_P35.txt	60
Somatic	-9.915292739868164	ES-WA07_P35.txt	60
EC	2.2060718536376953	ES-WA09_P39.txt	60
iPS	5.025295257568359	ES-WA09_P39.txt	60
ES	5.088865280151367	ES-WA09_P39.txt	60
Somatic	-11.016180038452148	ES-WA09_P39.txt	60
EC	1.4099987745285034	iPS-Episomal-414C2-iPS_P23.txt	60
iPS	3.1450889110565186	iPS-Episomal-414C2-iPS_P23.txt	60
ES	2.631028652191162	iPS-Episomal-414C2-iPS_P23.txt	60
Somatic	-5.925909519195557	iPS-Episomal-414C2-iPS_P23.txt	60
EC	2.119218587875366	iPS-Episomal-Edom-iPS-1_P30.txt	60
iPS	5.851648330688477	iPS-Episomal-Edom-iPS-1_P30.txt	60
ES	4.75448751449585	iPS-Episomal-Edom-iPS-1_P30.txt	60
Somatic	-11.431386947631836	iPS-Episomal-Edom-iPS-1_P30.txt	60
EC	2.3117852210998535	iPS-Episomal-Edom-iPS-8_P30.txt	60
iPS	5.578227996826172	iPS-Episomal-Edom-iPS-8_P30.txt	60
ES	4.917714595794678	iPS-Episomal-Edom-iPS-8_P30.txt	60
Somatic	-11.459428787231445	iPS-Episomal-Edom-iPS-8_P30.txt	60
EC	2.4987735748291016	iPS-Episomal-Edom-iPS-9_P30.txt	60
iPS	5.84493350982666	iPS-Episomal-Edom-iPS-9_P30.txt	60
ES	5.123969078063965	iPS-Episomal-Edom-iPS-9_P30.txt	60
Somatic	-12.149023056030273	iPS-Episomal-Edom-iPS-9_P30.txt	60
EC	2.18424654006958	iPS-Lenti-ChondiPS2_P9.txt	60
iPS	5.463262557983398	iPS-Lenti-ChondiPS2_P9.txt	60
ES	3.730988025665283	iPS-Lenti-ChondiPS2_P9.txt	60
Somatic	-10.064408302307129	iPS-Lenti-ChondiPS2_P9.txt	60
EC	2.560020923614502	iPS-Lenti-ChondiPS3_P9.txt	60
iPS	5.591691493988037	iPS-Lenti-ChondiPS3_P9.txt	60
ES	4.356655597686768	iPS-Lenti-ChondiPS3_P9.txt	60
Somatic	-11.192917823791504	iPS-Lenti-ChondiPS3_P9.txt	60
EC	1.799461007118225	iPS-Retro-201B7-iPS_P31.txt	60
iPS	5.26198673248291	iPS-Retro-201B7-iPS_P31.txt	60
ES	4.548943042755127	iPS-Retro-201B7-iPS_P31.txt	60
Somatic	-10.312248229980469	iPS-Retro-201B7-iPS_P31.txt	60
EC	2.597909450531006	iPS-Retro-AM-iPS-13_P5.txt	60
iPS	6.103549003601074	iPS-Retro-AM-iPS-13_P5.txt	60
ES	3.63116717338562	iPS-Retro-AM-iPS-13_P5.txt	60
Somatic	-11.013007164001465	iPS-Retro-AM-iPS-13_P5.txt	60
EC	2.0694491863250732	iPS-Retro-AM-iPS-20_P10.txt	60
iPS	6.117971420288086	iPS-Retro-AM-iPS-20_P10.txt	60
ES	4.78009557723999	iPS-Retro-AM-iPS-20_P10.txt	60
Somatic	-11.639420509338379	iPS-Retro-AM-iPS-20_P10.txt	60
EC	2.258049726486206	iPS-Retro-AM-iPS-3_P21.txt	60
iPS	6.577632427215576	iPS-Retro-AM-iPS-3_P21.txt	60
ES	3.979937791824341	iPS-Retro-AM-iPS-3_P21.txt	60
Somatic	-11.49256420135498	iPS-Retro-AM-iPS-3_P21.txt	60
EC	2.6172237396240234	iPS-Retro-AM-iPS-8_P29.txt	60
iPS	6.2578253746032715	iPS-Retro-AM-iPS-8_P29.txt	60
ES	3.689399480819702	iPS-Retro-AM-iPS-8_P29.txt	60
Somatic	-11.24545669555664	iPS-Retro-AM-iPS-8_P29.txt	60
EC	2.30008864402771	iPS-Retro-ChondiPS1_P9.txt	60
iPS	6.111120700836182	iPS-Retro-ChondiPS1_P9.txt	60
ES	4.035690784454346	iPS-Retro-ChondiPS1_P9.txt	60
Somatic	-11.131152153015137	iPS-Retro-ChondiPS1_P9.txt	60
EC	2.280078172683716	iPS-Retro-Edom-iPS-1_P23.txt	60
iPS	5.742461204528809	iPS-Retro-Edom-iPS-1_P23.txt	60
ES	5.005080223083496	iPS-Retro-Edom-iPS-1_P23.txt	60
Somatic	-11.663041114807129	iPS-Retro-Edom-iPS-1_P23.txt	60
EC	2.557340621948242	iPS-Retro-Edom-iPS-2_P31.txt	60
iPS	5.810536861419678	iPS-Retro-Edom-iPS-2_P31.txt	60
ES	4.554841041564941	iPS-Retro-Edom-iPS-2_P31.txt	60
Somatic	-11.60876178741455	iPS-Retro-Edom-iPS-2_P31.txt	60
EC	2.348328113555908	iPS-Retro-Edom-iPS-3_P29.txt	60
iPS	5.148387908935547	iPS-Retro-Edom-iPS-3_P29.txt	60
ES	4.509121417999268	iPS-Retro-Edom-iPS-3_P29.txt	60
Somatic	-10.714165687561035	iPS-Retro-Edom-iPS-3_P29.txt	60
EC	2.171363592147827	iPS-Retro-HDF51-iPS-1_P25.txt	60
iPS	5.960109233856201	iPS-Retro-HDF51-iPS-1_P25.txt	60
ES	4.196004867553711	iPS-Retro-HDF51-iPS-1_P25.txt	60
Somatic	-11.033636093139648	iPS-Retro-HDF51-iPS-1_P25.txt	60
EC	2.390838384628296	iPS-Retro-HDF51-iPS-10_P37.txt	60
iPS	5.930642604827881	iPS-Retro-HDF51-iPS-10_P37.txt	60
ES	4.002596855163574	iPS-Retro-HDF51-iPS-10_P37.txt	60
Somatic	-11.059391021728516	iPS-Retro-HDF51-iPS-10_P37.txt	60
EC	2.233337640762329	iPS-Retro-HDF51-iPS-11_P33.txt	60
iPS	6.165935039520264	iPS-Retro-HDF51-iPS-11_P33.txt	60
ES	3.972639322280884	iPS-Retro-HDF51-iPS-11_P33.txt	60
Somatic	-11.107263565063477	iPS-Retro-HDF51-iPS-11_P33.txt	60
EC	2.3109569549560547	iPS-Retro-HDF51-iPS-12_P33.txt	60
iPS	6.016557693481445	iPS-Retro-HDF51-iPS-12_P33.txt	60
ES	4.145246505737305	iPS-Retro-HDF51-iPS-12_P33.txt	60
Somatic	-11.186203956604004	iPS-Retro-HDF51-iPS-12_P33.txt	60
EC	2.1333813667297363	iPS-Retro-HDF51-iPS-2_P34.txt	60
iPS	6.118049144744873	iPS-Retro-HDF51-iPS-2_P34.txt	60
ES	4.302970886230469	iPS-Retro-HDF51-iPS-2_P34.txt	60
Somatic	-11.266511917114258	iPS-Retro-HDF51-iPS-2_P34.txt	60
EC	2.269937515258789	iPS-Retro-HDF51-iPS-3_P34.txt	60
iPS	5.979681491851807	iPS-Retro-HDF51-iPS-3_P34.txt	60
ES	4.412863731384277	iPS-Retro-HDF51-iPS-3_P34.txt	60
Somatic	-11.362014770507812	iPS-Retro-HDF51-iPS-3_P34.txt	60
EC	2.242640733718872	iPS-Retro-HDF51-iPS-5_P34.txt	60
iPS	5.745673656463623	iPS-Retro-HDF51-iPS-5_P34.txt	60
ES	4.162552833557129	iPS-Retro-HDF51-iPS-5_P34.txt	60
Somatic	-10.845868110656738	iPS-Retro-HDF51-iPS-5_P34.txt	60
EC	2.3636703491210938	iPS-Retro-HDF51-iPS-6_P33.txt	60
iPS	5.698602199554443	iPS-Retro-HDF51-iPS-6_P33.txt	60
ES	4.318582534790039	iPS-Retro-HDF51-iPS-6_P33.txt	60
Somatic	-11.0958833694458	iPS-Retro-HDF51-iPS-6_P33.txt	60
EC	2.2183334827423096	iPS-Retro-HDF51-iPS-7_P33.txt	60
iPS	6.2682623863220215	iPS-Retro-HDF51-iPS-7_P33.txt	60
ES	4.401391983032227	iPS-Retro-HDF51-iPS-7_P33.txt	60
Somatic	-11.576007843017578	iPS-Retro-HDF51-iPS-7_P33.txt	60
EC	2.3426082134246826	iPS-Retro-HDF51-iPS-9_P33.txt	60
iPS	6.0221405029296875	iPS-Retro-HDF51-iPS-9_P33.txt	60
ES	4.319705009460449	iPS-Retro-HDF51-iPS-9_P33.txt	60
Somatic	-11.373262405395508	iPS-Retro-HDF51-iPS-9_P33.txt	60
EC	2.381376266479492	iPS-Retro-MRC-iPS-11_P4.txt	60
iPS	5.3948798179626465	iPS-Retro-MRC-iPS-11_P4.txt	60
ES	4.4765143394470215	iPS-Retro-MRC-iPS-11_P4.txt	60
Somatic	-10.900782585144043	iPS-Retro-MRC-iPS-11_P4.txt	60
EC	2.372384548187256	iPS-Retro-MRC-iPS-19_P4.txt	60
iPS	4.95206356048584	iPS-Retro-MRC-iPS-19_P4.txt	60
ES	3.951956033706665	iPS-Retro-MRC-iPS-19_P4.txt	60
Somatic	-9.957015037536621	iPS-Retro-MRC-iPS-19_P4.txt	60
EC	2.16936993598938	iPS-Retro-MRC-iPS-25_P30.txt	60
iPS	5.087815284729004	iPS-Retro-MRC-iPS-25_P30.txt	60
ES	4.625521659851074	iPS-Retro-MRC-iPS-25_P30.txt	60
Somatic	-10.550301551818848	iPS-Retro-MRC-iPS-25_P30.txt	60
EC	2.3775572776794434	iPS-Retro-MRC-iPS-40_P30.txt	60
iPS	5.046102046966553	iPS-Retro-MRC-iPS-40_P30.txt	60
ES	4.347555160522461	iPS-Retro-MRC-iPS-40_P30.txt	60
Somatic	-10.499879837036133	iPS-Retro-MRC-iPS-40_P30.txt	60
EC	2.6277058124542236	iPS-Retro-PAE-iPS-1_P31.txt	60
iPS	6.063897132873535	iPS-Retro-PAE-iPS-1_P31.txt	60
ES	4.374756813049316	iPS-Retro-PAE-iPS-1_P31.txt	60
Somatic	-11.750455856323242	iPS-Retro-PAE-iPS-1_P31.txt	60
EC	2.4199366569519043	iPS-Retro-PAE-iPS-11_P30.txt	60
iPS	6.254883766174316	iPS-Retro-PAE-iPS-11_P30.txt	60
ES	4.506657600402832	iPS-Retro-PAE-iPS-11_P30.txt	60
Somatic	-11.852313995361328	iPS-Retro-PAE-iPS-11_P30.txt	60
EC	2.619997501373291	iPS-Retro-PAE-iPS-4_P31.txt	60
iPS	6.499853134155273	iPS-Retro-PAE-iPS-4_P31.txt	60
ES	4.6323137283325195	iPS-Retro-PAE-iPS-4_P31.txt	60
Somatic	-12.391884803771973	iPS-Retro-PAE-iPS-4_P31.txt	60
EC	2.6611247062683105	iPS-Retro-PAE-iPS-5_P31.txt	60
iPS	5.9993391036987305	iPS-Retro-PAE-iPS-5_P31.txt	60
ES	4.331653594970703	iPS-Retro-PAE-iPS-5_P31.txt	60
Somatic	-11.676084518432617	iPS-Retro-PAE-iPS-5_P31.txt	60
EC	3.139124870300293	iPS-Retro-UtE-iPS-11_P31.txt	60
iPS	5.617773056030273	iPS-Retro-UtE-iPS-11_P31.txt	60
ES	4.183980464935303	iPS-Retro-UtE-iPS-11_P31.txt	60
Somatic	-11.6574068069458	iPS-Retro-UtE-iPS-11_P31.txt	60
EC	2.641683578491211	iPS-Retro-UtE-iPS-4_P30.txt	60
iPS	6.067682266235352	iPS-Retro-UtE-iPS-4_P30.txt	60
ES	4.6538004875183105	iPS-Retro-UtE-iPS-4_P30.txt	60
Somatic	-12.042779922485352	iPS-Retro-UtE-iPS-4_P30.txt	60
EC	2.2985599040985107	iPS-Retro-UtE-iPS-6_P30.txt	60
iPS	6.0388712882995605	iPS-Retro-UtE-iPS-6_P30.txt	60
ES	5.495108604431152	iPS-Retro-UtE-iPS-6_P30.txt	60
Somatic	-12.485611915588379	iPS-Retro-UtE-iPS-6_P30.txt	60
EC	2.2661054134368896	iPS-Retro-UtE-iPS-7_P31.txt	60
iPS	6.33787202835083	iPS-Retro-UtE-iPS-7_P31.txt	60
ES	5.369094371795654	iPS-Retro-UtE-iPS-7_P31.txt	60
Somatic	-12.621419906616211	iPS-Retro-UtE-iPS-7_P31.txt	60
EC	2.209946393966675	iPS-Sendai-Edom-iPS-23_P30.txt	60
iPS	5.854046821594238	iPS-Sendai-Edom-iPS-23_P30.txt	60
ES	5.2988433837890625	iPS-Sendai-Edom-iPS-23_P30.txt	60
Somatic	-12.037376403808594	iPS-Sendai-Edom-iPS-23_P30.txt	60
EC	2.3182437419891357	iPS-Sendai-Edom-iPS-30_P30.txt	60
iPS	5.646417617797852	iPS-Sendai-Edom-iPS-30_P30.txt	60
ES	5.289680004119873	iPS-Sendai-Edom-iPS-30_P30.txt	60
Somatic	-11.923247337341309	iPS-Sendai-Edom-iPS-30_P30.txt	60
EC	2.2075822353363037	iPS-Sendai-Edom-iPS-31_P30.txt	60
iPS	5.390447616577148	iPS-Sendai-Edom-iPS-31_P30.txt	60
ES	5.583478927612305	iPS-Sendai-Edom-iPS-31_P30.txt	60
Somatic	-11.838884353637695	iPS-Sendai-Edom-iPS-31_P30.txt	60
EC	2.3340821266174316	iPS-Sendai-Edom-iPS-35_P30.txt	60
iPS	5.689610481262207	iPS-Sendai-Edom-iPS-35_P30.txt	60
ES	5.248409748077393	iPS-Sendai-Edom-iPS-35_P30.txt	60
Somatic	-11.947936058044434	iPS-Sendai-Edom-iPS-35_P30.txt	60
EC	2.004462480545044	iPS-Sendai-Edom-iPS-39_P30.txt	60
iPS	5.6767778396606445	iPS-Sendai-Edom-iPS-39_P30.txt	60
ES	5.383063793182373	iPS-Sendai-Edom-iPS-39_P30.txt	60
Somatic	-11.70616626739502	iPS-Sendai-Edom-iPS-39_P30.txt	60
EC	2.389629602432251	iPS-Sendai-Edom-iPS-5_P30.txt	60
iPS	5.442234039306641	iPS-Sendai-Edom-iPS-5_P30.txt	60
ES	4.845122814178467	iPS-Sendai-Edom-iPS-5_P30.txt	60
Somatic	-11.38427448272705	iPS-Sendai-Edom-iPS-5_P30.txt	60
EC	1.0828874111175537	Primary-AM936EP_P12.txt	60
iPS	-7.848881244659424	Primary-AM936EP_P12.txt	60
ES	-7.4091973304748535	Primary-AM936EP_P12.txt	60
Somatic	15.391302108764648	Primary-AM936EP_P12.txt	60
EC	1.2904548645019531	Primary-CCD1079SK.txt	60
iPS	-7.0239577293396	Primary-CCD1079SK.txt	60
ES	-4.928043365478516	Primary-CCD1079SK.txt	60
Somatic	11.915475845336914	Primary-CCD1079SK.txt	60
EC	1.21753990650177	Primary-Chond1.txt	60
iPS	-5.686159133911133	Primary-Chond1.txt	60
ES	-3.9288806915283203	Primary-Chond1.txt	60
Somatic	9.608457565307617	Primary-Chond1.txt	60
EC	0.8758866190910339	Primary-Edom22_P5.txt	60
iPS	-7.11414098739624	Primary-Edom22_P5.txt	60
ES	-7.34670352935791	Primary-Edom22_P5.txt	60
Somatic	14.771085739135742	Primary-Edom22_P5.txt	60
EC	0.811989963054657	Primary-HBdSMC265.txt	60
iPS	-6.288517475128174	Primary-HBdSMC265.txt	60
ES	-4.329507827758789	Primary-HBdSMC265.txt	60
Somatic	11.004532814025879	Primary-HBdSMC265.txt	60
EC	0.7182473540306091	Primary-HBVSMC266.txt	60
iPS	-5.781996726989746	Primary-HBVSMC266.txt	60
ES	-3.7575554847717285	Primary-HBVSMC266.txt	60
Somatic	10.105212211608887	Primary-HBVSMC266.txt	60
EC	1.0209444761276245	Primary-HCF1.txt	60
iPS	-6.481085300445557	Primary-HCF1.txt	60
ES	-4.933866500854492	Primary-HCF1.txt	60
Somatic	11.644824981689453	Primary-HCF1.txt	60
EC	1.2474441528320312	Primary-HCFaa1.txt	60
iPS	-7.557706356048584	Primary-HCFaa1.txt	60
ES	-5.816858768463135	Primary-HCFaa1.txt	60
Somatic	13.356382369995117	Primary-HCFaa1.txt	60
EC	0.40657612681388855	Primary-HDF258.txt	60
iPS	-5.340284824371338	Primary-HDF258.txt	60
ES	-3.5888962745666504	Primary-HDF258.txt	60
Somatic	9.701272010803223	Primary-HDF258.txt	60
EC	1.0331954956054688	Primary-HDF259.txt	60
iPS	-6.88552188873291	Primary-HDF259.txt	60
ES	-5.270596981048584	Primary-HDF259.txt	60
Somatic	12.318610191345215	Primary-HDF259.txt	60
EC	0.4019102454185486	Primary-HDF51.txt	60
iPS	-5.732936382293701	Primary-HDF51.txt	60
ES	-3.9646408557891846	Primary-HDF51.txt	60
Somatic	10.575711250305176	Primary-HDF51.txt	60
EC	0.8399057984352112	Primary-HESMC267.txt	60
iPS	-6.223806858062744	Primary-HESMC267.txt	60
ES	-4.4494524002075195	Primary-HESMC267.txt	60
Somatic	11.080354690551758	Primary-HESMC267.txt	60
EC	1.2606728076934814	Primary-HIBEpiC254.txt	60
iPS	-5.304441452026367	Primary-HIBEpiC254.txt	60
ES	-3.617374897003174	Primary-HIBEpiC254.txt	60
Somatic	8.892157554626465	Primary-HIBEpiC254.txt	60
EC	1.0522514581680298	Primary-HPAv263.txt	60
iPS	-6.833084583282471	Primary-HPAv263.txt	60
ES	-5.408753871917725	Primary-HPAv263.txt	60
Somatic	12.435791015625	Primary-HPAv263.txt	60
EC	1.2761468887329102	Primary-HPLF260.txt	60
iPS	-6.954697132110596	Primary-HPLF260.txt	60
ES	-5.238956928253174	Primary-HPLF260.txt	60
